"","id","category"
"2794","116","Brookings"
"2795","116","Formation"
"2796","116","1916; 106 years ago (1916)"
"2797","116","Type"
"2798","116","Public policy think tank"
"2799","116","Tax ID no. "
"2800","116","53-0196577"
"2801","116","Headquarters"
"2802","116","1775 Massachusetts Avenue NW"
"2803","116","Location"
"2804","116","Washington, D.C., U.S."
"2805","116","Coordinates"
"2806","116",".mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}38°54'33""N 77°02'27""W<U+FEFF> / <U+FEFF>38.90917°N 77.04083°W<U+FEFF> / 38.90917; -77.04083Coordinates: 38°54'33""N 77°02'27""W<U+FEFF> / <U+FEFF>38.90917°N 77.04083°W<U+FEFF> / 38.90917; -77.04083"
"2807","116","President"
"2808","116","John R. Allen"
"2809","116","Revenue .mw-parser-output .nobold{font-weight:normal}(2020) "
"2810","116","$86.28 million[1]"
"2811","116","Expenses (2020)"
"2812","116","$93.372 million[1]"
"2813","116","Endowment"
"2814","116","$355.2 million (2020)[2]"
"2815","116","Website"
"2816","116","Official website"
"2817","116","Formerly called"
"2818","116","Institute for Government Research"
"2819","117","Former names"
"2820","117","Medical College of Louisiana (1834–1847)[1]University of Louisiana (1847–1884)"
"2821","117","Motto"
"2822","117","Non Sibi Sed Suis (Latin)"
"2823","117","Motto in English"
"2824","117","""Not for oneself, but for one's own"""
"2825","117","Type"
"2826","117","Private research university"
"2827","117","Established"
"2828","117","1834; 188 years ago (1834)"
"2829","117","Accreditation"
"2830","117","SACS"
"2831","117","Academic affiliations"
"2832","117","AAUORAUURANAICU[2]SURASpace-grant"
"2833","117","Endowment"
"2834","117","$1.92 billion (2021)[3]"
"2835","117","President"
"2836","117","Michael Fitts"
"2837","117","Academic staff"
"2838","117","approx. 1,200[1]"
"2839","117","Administrative staff"
"2840","117","approx. 2,900[1]"
"2841","117","Students"
"2842","117","14,062[1]"
"2843","117","Undergraduates"
"2844","117","8,610[1]"
"2845","117","Postgraduates"
"2846","117","5,452[1]"
"2847","117","Location"
"2848","117","New Orleans, Louisiana, United States.mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}29°56'N 90°07'W<U+FEFF> / <U+FEFF>29.94°N 90.12°W<U+FEFF> / 29.94; -90.12Coordinates: 29°56'N 90°07'W<U+FEFF> / <U+FEFF>29.94°N 90.12°W<U+FEFF> / 29.94; -90.12"
"2849","117","Campus"
"2850","117","Large City,[4] 110 acres (0.45 km2)"
"2851","117","Newspaper"
"2852","117","Tulane Hullabaloo"
"2853","117","Colors"
"2854","117",".mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{}  Tulane Green  Tulane Blue
[5]"
"2855","117","Nickname"
"2856","117","Green Wave"
"2857","117","Sporting affiliations"
"2858","117","NCAA Division I FBS - The American"
"2859","117","Mascot"
"2860","117","Riptide the Pelican"
"2861","117","Website"
"2862","117","www.tulane.edu"
"2863","117","Location"
"2864","117","St. Charles Ave., S. Claiborne, Broadway, and Calhoun Sts., New Orleans, Louisiana"
"2865","117","Area"
"2866","117","45 acres (18.2 ha)"
"2867","117","Built"
"2868","117","1834"
"2869","117","Architectural style"
"2870","117","Renaissance, Romanesque, Modern"
"2871","117","NRHP reference No."
"2872","117","78001433[33]"
"2873","117","Added to NRHP"
"2874","117","March 24, 1978"
"2875","118","Founded"
"2876","118","2008; 14 years ago (2008)"
"2877","118","Type"
"2878","118","501(c)(3) non-profit organization[1]"
"2879","118","Purpose"
"2880","118","Alleviating extreme poverty through cash transfers"
"2881","118","Location"
"2882","118","New York City"
"2883","118","Area served "
"2884","118","Kenya, Uganda, Rwanda"
"2885","118","Employees  "
"2886","118","15 paid domestic and senior field staff; additional paid field staff in Kenya, Uganda, and Rwanda[2]"
"2887","118","Website"
"2888","118","givedirectly.org"
"2889","119","Former names"
"2890","119","Sunway University College (2004–2011)"
"2891","119","Motto"
"2892","119","Fortuna Eruditis Favet (""Fortune Favours the Prepared Mind"")"
"2893","119","Type"
"2894","119","Private - not for profit"
"2895","119","Established"
"2896","119","2004; 18 years ago (2004)"
"2897","119","Chancellor"
"2898","119","YBhg Tan Sri Dato' Seri Dr Jeffrey Cheah, AO[1]"
"2899","119","President"
"2900","119","Professor Sibrandes Poppema"
"2901","119","Vice-Chancellor"
"2902","119","Professor Graeme Wilkinson[1]"
"2903","119","Provost"
"2904","119","Professor Peter Heard"
"2905","119","Location"
"2906","119","Bandar Sunway, Subang Jaya, Selangor, Malaysia.mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}3°04'05""N 101°36'15""E<U+FEFF> / <U+FEFF>3.0681°N 101.6041°E<U+FEFF> / 3.0681; 101.6041Coordinates: 3°04'05""N 101°36'15""E<U+FEFF> / <U+FEFF>3.0681°N 101.6041°E<U+FEFF> / 3.0681; 101.6041"
"2907","119","Colours"
"2908","119",".mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{}    Gold, Black, and Light Blue"
"2909","119","Affiliations"
"2910","119","Sunway CollegeMonash UniversityLancaster UniversityLe Cordon BleuUniversity of OxfordUniversity of CambridgeHarvard UniversityACCAICAEWMAPCU"
"2911","119","Website"
"2912","119","university.sunway.edu.my"
"2913","119","Simplified Chinese"
"2914","119","<U+53CC><U+5A01><U+5927><U+5B66>"
"2915","119","Traditional Chinese"
"2916","119","<U+96D9><U+5A01><U+5927><U+5B78>"
"2917","119","Hanyu Pinyin"
"2918","119","Shuangwei Dàxué"
"2919","119","QS World[16]"
"2920","119","701-750 (2021)"
"2921","119","QS Asia[17]"
"2922","119","172 (2021)"
"2923","120","Abbreviation"
"2924","120","Brookings"
"2925","120","Formation"
"2926","120","1916; 106 years ago (1916)"
"2927","120","Type"
"2928","120","Public policy think tank"
"2929","120","Tax ID no. "
"2930","120","53-0196577"
"2931","120","Headquarters"
"2932","120","1775 Massachusetts Avenue NW"
"2933","120","Location"
"2934","120","Washington, D.C., U.S."
"2935","120","Coordinates"
"2936","120",".mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}38°54'33""N 77°02'27""W<U+FEFF> / <U+FEFF>38.90917°N 77.04083°W<U+FEFF> / 38.90917; -77.04083Coordinates: 38°54'33""N 77°02'27""W<U+FEFF> / <U+FEFF>38.90917°N 77.04083°W<U+FEFF> / 38.90917; -77.04083"
"2937","120","President"
"2938","120","John R. Allen"
"2939","120","Revenue .mw-parser-output .nobold{font-weight:normal}(2020) "
"2940","120","$86.28 million[1]"
"2941","120","Expenses (2020)"
"2942","120","$93.372 million[1]"
"2943","120","Endowment"
"2944","120","$355.2 million (2020)[2]"
"2945","120","Website"
"2946","120","Official website"
"2947","120","Formerly called"
"2948","120","Institute for Government Research"
"2949","124","Former names"
"2950","124","King's College(1754–1784)Columbia College(1784–1896)[1]: 53–60 "
"2951","124","Motto"
"2952","124","In lumine Tuo videbimus lumen (Latin)"
"2953","124","Motto in English"
"2954","124","In Thy light shall we see light[2]"
"2955","124","Type"
"2956","124","Royal (1754–1776)Private research university (1776–present)"
"2957","124","Established"
"2958","124","May 25, 1754; 267 years ago (1754-05-25)"
"2959","124","Accreditation"
"2960","124","MSCHE"
"2961","124","Academic affiliations"
"2962","124","AAUURA568 GroupNAICUSpace-grant"
"2963","124","Endowment"
"2964","124","$14.35 billion (2021)[3]"
"2965","124","President"
"2966","124","Lee Bollinger"
"2967","124","Provost"
"2968","124","Mary Cunningham Boyce"
"2969","124","Academic staff"
"2970","124","4,370[4]"
"2971","124","Students"
"2972","124","33,413 (Fall 2019)[5]"
"2973","124","Undergraduates"
"2974","124","6,398 (Fall 2019)[n 1][5]"
"2975","124","Postgraduates"
"2976","124","24,412 (Fall 2019)[5]"
"2977","124","Location"
"2978","124","New York, New York, U.S..mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}40°48'27""N 73°57'43""W<U+FEFF> / <U+FEFF>40.80750°N 73.96194°W<U+FEFF> / 40.80750; -73.96194Coordinates: 40°48'27""N 73°57'43""W<U+FEFF> / <U+FEFF>40.80750°N 73.96194°W<U+FEFF> / 40.80750; -73.96194"
"2979","124","Campus"
"2980","124","Urban, total 299 acres (1.21 km2)"
"2981","124","Newspaper"
"2982","124","Columbia Daily Spectator"
"2983","124","Colors"
"2984","124",".mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{}    Columbia blue and white[8]"
"2985","124","Nickname"
"2986","124","Columbia Lions"
"2987","124","Sporting affiliations"
"2988","124","NCAA Division I FCS – Ivy LeagueEARCMAISA"
"2989","124","Mascot"
"2990","124","Roar-ee the Lion"
"2991","124","Website"
"2992","124","columbia.edu"
"2993","125","Motto"
"2994","125","<U+0391><U+1F30><U+1F72><U+03BD> <U+1F00><U+03C1><U+03B9>ste<U+03CD>e<U+03B9><U+03BD> (Greek)"
"2995","125","Motto in English"
"2996","125","""Ever to Excel"""
"2997","125","Type"
"2998","125","Private research university"
"2999","125","Established"
"3000","125","March 31, 1863; 158 years ago (March 31, 1863)"
"3001","125","Founder"
"3002","125","John McElroy"
"3003","125","Accreditation"
"3004","125","NECHE"
"3005","125","Religious affiliation"
"3006","125","Roman Catholic (Jesuit)"
"3007","125","Academic affiliations"
"3008","125","AJCUNEASC568 GroupACCUAICUMNAICU"
"3009","125","Endowment"
"3010","125","$3.8 billion (2021)[1]"
"3011","125","President"
"3012","125","William P. Leahy"
"3013","125","Provost"
"3014","125","David Quigley"
"3015","125","Academic staff"
"3016","125","1,848[2]"
"3017","125","Administrative staff"
"3018","125","2,690[2]"
"3019","125","Students"
"3020","125","14,890 (Fall 2020)[2]"
"3021","125","Undergraduates"
"3022","125","9,445 (Fall 2020)[2]"
"3023","125","Postgraduates"
"3024","125","5,125 (Fall 2020)[2]"
"3025","125","Location"
"3026","125","Chestnut Hill, Massachusetts, United States.mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}42°20'06""N 71°10'13""W<U+FEFF> / <U+FEFF>42.33500°N 71.17028°W<U+FEFF> / 42.33500; -71.17028Coordinates: 42°20'06""N 71°10'13""W<U+FEFF> / <U+FEFF>42.33500°N 71.17028°W<U+FEFF> / 42.33500; -71.17028"
"3027","125","Campus"
"3028","125","Small City,[3] 340.0 acres (137.6 ha) (total)[2]
Chestnut Hill (main campus), 175 acres (71 ha)Newton Campus, 40 acres (16 ha)Brighton Campus, 65 acres (26 ha)"
"3029","125","Newspaper"
"3030","125","The Heights"
"3031","125","Colors"
"3032","125",".mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{}  Maroon  Gold[4]"
"3033","125","Nickname"
"3034","125","Eagles"
"3035","125","Sporting affiliations"
"3036","125","NCAA Division I FBS – ACCHockey East"
"3037","125","Mascot"
"3038","125","Baldwin the Eagle"
"3039","125","Website"
"3040","125","www.bc.edu"
"3041","126","Former names"
"3042","126","King's College(1754–1784)Columbia College(1784–1896)[1]: 53–60 "
"3043","126","Motto"
"3044","126","In lumine Tuo videbimus lumen (Latin)"
"3045","126","Motto in English"
"3046","126","In Thy light shall we see light[2]"
"3047","126","Type"
"3048","126","Royal (1754–1776)Private research university (1776–present)"
"3049","126","Established"
"3050","126","May 25, 1754; 267 years ago (1754-05-25)"
"3051","126","Accreditation"
"3052","126","MSCHE"
"3053","126","Academic affiliations"
"3054","126","AAUURA568 GroupNAICUSpace-grant"
"3055","126","Endowment"
"3056","126","$14.35 billion (2021)[3]"
"3057","126","President"
"3058","126","Lee Bollinger"
"3059","126","Provost"
"3060","126","Mary Cunningham Boyce"
"3061","126","Academic staff"
"3062","126","4,370[4]"
"3063","126","Students"
"3064","126","33,413 (Fall 2019)[5]"
"3065","126","Undergraduates"
"3066","126","6,398 (Fall 2019)[n 1][5]"
"3067","126","Postgraduates"
"3068","126","24,412 (Fall 2019)[5]"
"3069","126","Location"
"3070","126","New York, New York, U.S..mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}40°48'27""N 73°57'43""W<U+FEFF> / <U+FEFF>40.80750°N 73.96194°W<U+FEFF> / 40.80750; -73.96194Coordinates: 40°48'27""N 73°57'43""W<U+FEFF> / <U+FEFF>40.80750°N 73.96194°W<U+FEFF> / 40.80750; -73.96194"
"3071","126","Campus"
"3072","126","Urban, total 299 acres (1.21 km2)"
"3073","126","Newspaper"
"3074","126","Columbia Daily Spectator"
"3075","126","Colors"
"3076","126",".mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{}    Columbia blue and white[8]"
"3077","126","Nickname"
"3078","126","Columbia Lions"
"3079","126","Sporting affiliations"
"3080","126","NCAA Division I FCS – Ivy LeagueEARCMAISA"
"3081","126","Mascot"
"3082","126","Roar-ee the Lion"
"3083","126","Website"
"3084","126","columbia.edu"
"3085","127","Former names"
"3086","127","Harvard College"
"3087","127","Motto"
"3088","127","Veritas (Latin)[1]"
"3089","127","Motto in English"
"3090","127","Truth"
"3091","127","Type"
"3092","127","Private research university"
"3093","127","Established"
"3094","127","1636; 386 years ago (1636)[2]"
"3095","127","Founder"
"3096","127","Massachusetts General Court"
"3097","127","Accreditation"
"3098","127","NECHE"
"3099","127","Academic affiliations"
"3100","127","NAICUAICUMAAUURASpace-grant"
"3101","127","Endowment"
"3102","127","$53.2 billion (2021)[3]"
"3103","127","President"
"3104","127","Lawrence Bacow"
"3105","127","Provost"
"3106","127","Alan Garber"
"3107","127","Academic staff"
"3108","127","~2,400 faculty members (and >10,400 academic appointments in affiliated teaching hospitals)[4]"
"3109","127","Students"
"3110","127","19,218 (Fall 2020)[5]"
"3111","127","Undergraduates"
"3112","127","5,222 (Fall 2020)[5]"
"3113","127","Postgraduates"
"3114","127","13,996 (Fall 2020)[5]"
"3115","127","Location"
"3116","127","Cambridge, Massachusetts, U.S..mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}42°22'28""N 71°07'01""W<U+FEFF> / <U+FEFF>42.37444°N 71.11694°W<U+FEFF> / 42.37444; -71.11694Coordinates: 42°22'28""N 71°07'01""W<U+FEFF> / <U+FEFF>42.37444°N 71.11694°W<U+FEFF> / 42.37444; -71.11694"
"3117","127","Campus"
"3118","127","Urban, 209 acres (85 ha)"
"3119","127","Language"
"3120","127","Mostly English"
"3121","127","Newspaper"
"3122","127","The Harvard Crimson"
"3123","127","Colors"
"3124","127",".mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{}  Crimson[4]"
